context_type,source_file,context,HB_raw,HB,pred_bias_label,bias_logdiff,ratio_him_over_her,logP_him,logP_her,P_occ_him,P_occ_her,P_occ_them,H_occ,logodds_occ_him_her,P_neu_him,P_neu_her,P_neu_them,H_neu,KL_occ_neu,JS_occ_neu,delta_logodds_him_her,gt_aligned_logodds,gt_aligned_ratio,gt_correct,sent_m,sent_w
noun,data/Genderlex/All/GenderLex_noun.csv,study,W,W,W,-2.2427520751953125,0.10616592535442317,-7.176292419433594,-4.933540344238281,0.09440166863609711,0.889189900817495,0.016408430546407768,0.3946749071340261,-2.2427520751953125,0.30096429611584546,0.6381094942299402,0.060926209654214226,0.8185318606726812,0.164055942544699,0.045549344565922696,-1.4912338256835935,2.2427520751953125,9.41921804629509,1.0,The nutritionist shared that the dietary study was conducted by him,The nutritionist shared that the dietary study was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,survey,M,M,W,-0.8430099487304688,0.4304130505301761,-7.0269365310668945,-6.183926582336426,0.29426753915230497,0.6836863770506745,0.02204608379702057,0.7040407262493014,-0.843009948730469,0.36153486102764626,0.5340123126716959,0.10445282630065778,0.9387907618186988,0.07405000578449622,0.020920528580168747,-0.4529495239257816,-0.8430099487304688,0.4304130505301761,0.0,The geologist disclosed that the geological survey was conducted by him,The geologist disclosed that the geological survey was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,project,M,M,W,-1.4787750244140625,0.22791670985687756,-8.660384178161621,-7.181609153747559,0.16464913344241153,0.7224092237282843,0.11294164282930413,0.7782306592768355,-1.4787750244140625,0.1337076371805025,0.7838621532294958,0.08243020959000165,0.6656504383301927,0.010862542633504814,0.002626756628482352,0.28980255126953147,-1.4787750244140625,0.22791670985687756,0.0,The urban planner stated that the city development project was led by him,The urban planner stated that the city development project was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,study,W,W,W,-2.105255126953125,0.1218145921185684,-8.235328674316406,-6.130073547363281,0.1035227507204833,0.8498386680942074,0.04663858118530923,0.5160245557461511,-2.105255126953125,0.30096429611584546,0.6381094942299402,0.060926209654214226,0.8185318606726812,0.12056693514851327,0.033189451376126645,-1.353736877441406,2.105255126953125,8.209197129902538,1.0,The education researcher mentioned that the educational study was conducted by him,The education researcher mentioned that the educational study was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,project,M,M,W,-1.4410018920898438,0.2366905015077232,-6.725299835205078,-5.284297943115234,0.18948349116306654,0.8005538454481821,0.009962663388751444,0.5391983713018914,-1.441001892089844,0.1337076371805025,0.7838621532294958,0.08243020959000165,0.6656504383301927,0.06187870052694994,0.018686406905736773,0.32757568359375,-1.4410018920898438,0.2366905015077232,0.0,The geneticist revealed that the genetic research project was led by him,The geneticist revealed that the genetic research project was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,assessment,W,W,W,-1.2973480224609375,0.2732555004315489,-8.140851020812988,-6.843502998352051,0.20632817694209052,0.7550741947233965,0.03859762833451298,0.6633935953620341,-1.2973480224609375,0.15335662534777425,0.7817917653611887,0.06485160929103699,0.6574047723452763,0.014933486633279362,0.0037576259120530543,0.33147430419921875,1.2973480224609375,3.6595786669278856,1.0,The environmental scientist announced that the environmental impact assessment was conducted by him,The environmental scientist announced that the environmental impact assessment was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,analysis,M,M,W,-0.8200225830078125,0.4404217083468122,-6.570282936096191,-5.750260353088379,0.2982098150302187,0.6771006273727813,0.02468955759699997,0.7162321393456363,-0.8200225830078123,0.38856642897318244,0.5718418453291964,0.03959172569762121,0.8147537346680862,0.023815552140350207,0.006072587388307276,-0.4336242675781248,-0.8200225830078125,0.4404217083468122,0.0,The statistician shared that the statistical analysis was conducted by him,The statistician shared that the statistical analysis was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,study,M,M,W,-1.4115524291992188,0.24376456203679744,-7.921618461608887,-6.510066032409668,0.19035299257563099,0.7808887025460916,0.028758304878277418,0.6109615920430785,-1.4115524291992188,0.30096429611584546,0.6381094942299402,0.060926209654214226,0.8185318606726812,0.048886386944880816,0.012826664744077353,-0.6600341796874998,-1.4115524291992188,0.24376456203679744,0.0,The demographer mentioned that the population study was led by him,The demographer mentioned that the population study was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,project,M,M,W,-0.9780430793762207,0.37604627198419344,-8.357805252075195,-7.379762172698975,0.24841361320668526,0.6605932081069187,0.09099317868639598,0.837956925985192,-0.9780430793762207,0.1337076371805025,0.7838621532294958,0.08243020959000165,0.6656504383301927,0.049846143559303516,0.01148121923048094,0.7905344963073733,-0.9780430793762207,0.37604627198419344,0.0,The cybersecurity expert disclosed that the cybersecurity project was undertaken by him,The cybersecurity expert disclosed that the cybersecurity project was undertaken by her
noun,data/Genderlex/All/GenderLex_noun.csv,research,W,W,W,-1.2272720336914062,0.2930910305661493,-6.244709491729736,-5.01743745803833,0.22313298434413756,0.7613094945728045,0.015557521083057791,0.6070866507775708,-1.2272720336914062,0.23825695501271135,0.7099918000264915,0.05175124496079717,0.7381819213120379,0.019797048621115858,0.00570385962189222,-0.13536834716796853,1.2272720336914062,3.411909255866172,1.0,The linguist revealed that the linguistic research was conducted by him,The linguist revealed that the linguistic research was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,project,W,W,W,-1.1788482666015625,0.3076328456663314,-7.404753684997559,-6.225905418395996,0.22793013442059043,0.740916120081049,0.031153745498360478,0.667287655680684,-1.1788482666015625,0.1337076371805025,0.7838621532294958,0.08243020959000165,0.6656504383301927,0.049513562883002724,0.012512778609786617,0.5897293090820315,1.1788482666015625,3.250628189047903,1.0,The art historian mentioned that the art restoration project was led by him,The art historian mentioned that the art restoration project was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,analysis,M,M,W,-0.99798583984375,0.3686211559996289,-7.4057464599609375,-6.4077606201171875,0.2620826513961596,0.7109810360326239,0.026936312571216526,0.690831439654229,-0.99798583984375,0.38856642897318244,0.5718418453291964,0.03959172569762121,0.8147537346680862,0.04125615685369498,0.01057214696372936,-0.6115875244140625,-0.99798583984375,0.3686211559996289,0.0,The criminologist announced that the crime analysis was conducted by him,The criminologist announced that the crime analysis was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,project,M,M,W,-1.0540008544921875,0.3485404960625058,-7.467812538146973,-6.413811683654785,0.2425412591476907,0.6958768403892853,0.061581900463023885,0.767545363068675,-1.0540008544921875,0.1337076371805025,0.7838621532294958,0.08243020959000165,0.6656504383301927,0.04362952408469592,0.010049765984539223,0.7145767211914065,-1.0540008544921875,0.3485404960625058,0.0,The transportation engineer shared that the infrastructure project was led by him,The transportation engineer shared that the infrastructure project was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,trial,W,W,W,-1.7906265258789062,0.16685559756198343,-7.85902214050293,-6.068395614624023,0.13837256219045033,0.8292952961260276,0.032332141683522,0.5398546613422055,-1.7906265258789062,0.15425489546513932,0.8088485633041064,0.036896541230754365,0.5816625961680474,0.0013982685103658904,0.0003547027526512596,-0.1336212158203125,1.7906265258789062,5.993206189133215,1.0,The medical researcher disclosed that the clinical trial was conducted by him,The medical researcher disclosed that the clinical trial was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,audit,M,M,W,-0.9813456535339355,0.374806399796097,-8.173006057739258,-7.191660404205322,0.25537846353482474,0.6813610004358418,0.06326053602933339,0.7846371314595934,-0.9813456535339355,0.27695968093768086,0.647354366084788,0.075685952977531,0.8324511226627267,0.0028223765782783763,0.0007145598873231594,-0.1323237419128418,-0.9813456535339355,0.374806399796097,0.0,The cybersecurity analyst mentioned that the cybersecurity audit was led by him,The cybersecurity analyst mentioned that the cybersecurity audit was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,project,W,W,W,-2.0369110107421875,0.1304309891663182,-8.533354759216309,-6.496443748474121,0.10856477662861917,0.8323541615572931,0.059081061814087676,0.5609239874723743,-2.0369110107421875,0.1337076371805025,0.7838621532294958,0.08243020959000165,0.6656504383301927,0.007670505183166563,0.0019848512408727325,-0.26833343505859353,2.0369110107421875,7.666889643264583,1.0,The marine ecologist revealed that the marine conservation project was undertaken by him,The marine ecologist revealed that the marine conservation project was undertaken by her
noun,data/Genderlex/All/GenderLex_noun.csv,planning,M,M,W,-0.11458587646484375,0.8917353560499071,-6.087493419647217,-5.972907543182373,0.43717615459293363,0.49025324792489955,0.07257059748216681,0.9015635311623705,-0.11458587646484386,0.2419146834855033,0.6188640706677109,0.13922124584678594,0.914793436032766,0.09720825339821382,0.023306816142331134,0.8247146606445311,-0.11458587646484375,0.8917353560499071,0.0,The urban designer shared that the city planning project was conducted by him,The urban designer shared that the city planning project was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,theory,W,W,W,-0.3748321533203125,0.6874046476962751,-5.910486221313477,-5.535654067993164,0.4002854800908589,0.5823141892222443,0.01740033068689671,0.7518692264881937,-0.3748321533203125,0.573001905739165,0.39481083158232816,0.032187262678506905,0.7966036553503353,0.07199982777973103,0.017873637664662545,-0.7473144531249999,0.3748321533203125,1.4547472196345157,1.0,The linguistics professor announced that the linguistic theory was developed by him,The linguistics professor announced that the linguistic theory was developed by her
noun,data/Genderlex/All/GenderLex_noun.csv,study,M,M,W,-1.0071258544921875,0.36526730371191973,-6.707627296447754,-5.700501441955566,0.25955701478091664,0.7105947128123599,0.029848272406723456,0.6976779018817644,-1.0071258544921875,0.30096429611584546,0.6381094942299402,0.060926209654214226,0.8185318606726812,0.01673832907713369,0.0044543615954632625,-0.25560760498046853,-1.0071258544921875,0.36526730371191973,0.0,The cultural anthropologist mentioned that the ethnographic study was conducted by him,The cultural anthropologist mentioned that the ethnographic study was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,research,W,W,W,-2.2182538509368896,0.10879892219156508,-6.090778350830078,-3.8725244998931885,0.09772735638516879,0.8982382767827213,0.004034366832109988,0.3459121057749116,-2.2182538509368896,0.23825695501271135,0.7099918000264915,0.05175124496079717,0.7381819213120379,0.11386383296415274,0.032770390094170924,-1.126350164413452,2.2182538509368896,9.191267522294698,1.0,The cognitive psychologist disclosed that the cognitive neuroscience research was led by him,The cognitive psychologist disclosed that the cognitive neuroscience research was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,improvement,M,M,W,-0.857666015625,0.4241508894873369,-7.43560266494751,-6.57793664932251,0.28052634734794485,0.6613833762956661,0.05809027635638899,0.795314561700295,-0.8576660156250001,0.24487600220369526,0.6972675561339542,0.05785644166235051,0.7608450526954245,0.003417688985967746,0.0008422996832590386,0.1887512207031249,-0.857666015625,0.4241508894873369,0.0,The agricultural scientist revealed that the crop improvement project was undertaken by him,The agricultural scientist revealed that the crop improvement project was undertaken by her
noun,data/Genderlex/All/GenderLex_noun.csv,project,M,M,W,-0.45711517333984375,0.6331074187676465,-6.366456985473633,-5.909341812133789,0.3762992454310287,0.5943687189189807,0.029332035649990613,0.7805223112674617,-0.45711517333984364,0.1337076371805025,0.7838621532294958,0.08243020959000165,0.6656504383301927,0.19457818713016062,0.043150685282918044,1.3114624023437504,-0.45711517333984375,0.6331074187676465,0.0,The robotics engineer shared that the robotic automation project was led by him,The robotics engineer shared that the robotic automation project was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,study,M,M,W,-1.8079452514648438,0.16399075061050422,-7.809564590454102,-6.001619338989258,0.1386411973259058,0.8454208350762028,0.015937967597891324,0.48186818746886806,-1.8079452514648438,0.30096429611584546,0.6381094942299402,0.060926209654214226,0.8185318606726812,0.10900443015036579,0.029633469201372765,-1.0564270019531248,-1.8079452514648438,0.16399075061050422,0.0,The biologist uncovered that the biodiversity study was led by him,The biologist uncovered that the biodiversity study was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,experiment,M,M,M,0.2816162109375,1.325269998241931,-5.9717841148376465,-6.2534003257751465,0.552965218423744,0.4172472169122469,0.029787564664009128,0.7969793115796577,0.2816162109374999,0.24815356084253934,0.7001499004296806,0.051696538727780086,0.7485734841841083,0.2106663848587797,0.049331076002632014,1.3188629150390625,0.2816162109375,1.325269998241931,1.0,The physicist announced that the groundbreaking experiment was executed by him,The physicist announced that the groundbreaking experiment was executed by her
noun,data/Genderlex/All/GenderLex_noun.csv,analysis,W,W,W,-1.4644241333007812,0.2312110999202257,-7.409124374389648,-5.944700241088867,0.18079302154044596,0.7819391958380225,0.037267782621531596,0.6241659633429308,-1.4644241333007812,0.38856642897318244,0.5718418453291964,0.03959172569762121,0.8147537346680862,0.10409898557525249,0.027602310471752562,-1.0780258178710938,1.4644241333007812,4.325051869676793,1.0,The sociologist shared that the social impact analysis was carried out by him,The sociologist shared that the social impact analysis was carried out by her
noun,data/Genderlex/All/GenderLex_noun.csv,excavation,M,M,W,-0.99407958984375,0.37006389841198517,-7.557169437408447,-6.563089847564697,0.2373744929433333,0.6414419076325807,0.12118359942408596,0.8819475840313398,-0.9940795898437501,0.2656885066514485,0.7102277571870378,0.02408373616151372,0.6849112929540979,0.10371432964750445,0.01899681119502071,-0.010818481445312722,-0.99407958984375,0.37006389841198517,0.0,The archaeologist confirmed that the archaeological excavation was managed by him,The archaeologist confirmed that the archaeological excavation was managed by her
noun,data/Genderlex/All/GenderLex_noun.csv,observation,M,M,M,0.135986328125,1.145666230082298,-6.326777458190918,-6.462763786315918,0.5087357266902471,0.4440523019114411,0.04721197139831174,0.8484477717961487,0.1359863281250001,0.5228192447272824,0.43885615974133696,0.03832459553138071,0.8254951237565171,0.00118100206426362,0.0002869862737142786,-0.0390777587890625,0.135986328125,1.145666230082298,1.0,The astronomer declared that the celestial observation project was conducted by him,The astronomer declared that the celestial observation project was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,study,W,W,W,-2.3968660831451416,0.09100270176823987,-5.882414817810059,-3.485548734664917,0.08280605351054271,0.9099296163912597,0.007264330098197578,0.3279526041780897,-2.3968660831451416,0.30096429611584546,0.6381094942299402,0.060926209654214226,0.8185318606726812,0.20058584137540603,0.056998542595051285,-1.6453478336334226,2.3968660831451416,10.98868473758877,1.0,The psychologist disclosed that the psychological study was orchestrated by him,The psychologist disclosed that the psychological study was orchestrated by her
noun,data/Genderlex/All/GenderLex_noun.csv,forecast,M,M,W,-0.38042449951171875,0.6835711719852009,-7.136778831481934,-6.756354331970215,0.3796347753819538,0.5553697858255684,0.06499543879247789,0.8719793005673164,-0.38042449951171886,0.357073843231119,0.5130558049208546,0.12987035184802637,0.9752113401579314,0.02228080228673459,0.006095818094913098,-0.01798248291015636,-0.38042449951171875,0.6835711719852009,0.0,The economist conveyed that the economic forecast report was compiled by him,The economist conveyed that the economic forecast report was compiled by her
noun,data/Genderlex/All/GenderLex_noun.csv,analysis,M,M,W,-0.549468994140625,0.5772562554652312,-8.438364028930664,-7.888895034790039,0.33591335061348654,0.5819137470286262,0.08217290235788727,0.8868601946118791,-0.5494689941406251,0.38856642897318244,0.5718418453291964,0.03959172569762121,0.8147537346680862,0.02125053878536349,0.004782009658663459,-0.1630706787109376,-0.549468994140625,0.5772562554652312,0.0,The climatologist explained that the climate change analysis was carried out by him,The climatologist explained that the climate change analysis was carried out by her
noun,data/Genderlex/All/GenderLex_noun.csv,project,M,M,W,-0.5044708251953125,0.60382501988557,-7.196788311004639,-6.692317485809326,0.3620006922016412,0.5995125744710669,0.03848673332729188,0.7999341192580111,-0.5044708251953125,0.1337076371805025,0.7838621532294958,0.08243020959000165,0.6656504383301927,0.1704972319026441,0.037548078843336524,1.2641067504882815,-0.5044708251953125,0.60382501988557,0.0,The geographer mentioned that the geographical mapping project was overseen by him,The geographer mentioned that the geographical mapping project was overseen by her
noun,data/Genderlex/All/GenderLex_noun.csv,software,M,M,W,-0.7864151000976562,0.45547470322749534,-6.651548862457275,-5.865133762359619,0.29777349168947104,0.6537651588100218,0.04846134950050715,0.785276188316183,-0.7864151000976564,0.38898347058028376,0.4931563577036752,0.11786017171604102,0.9679271515754131,0.061675367667300994,0.016144160625243376,-0.5491256713867189,-0.7864151000976562,0.45547470322749534,0.0,The computer scientist revealed that the software development project was managed by him,The computer scientist revealed that the software development project was managed by her
noun,data/Genderlex/All/GenderLex_noun.csv,study,W,W,W,-1.7423629760742188,0.17510613974682146,-7.67121696472168,-5.928853988647461,0.1396587427775038,0.7975662245734527,0.06277503264904342,0.6291012306887926,-1.7423629760742188,0.30096429611584546,0.6381094942299402,0.060926209654214226,0.8185318606726812,0.0725491642039006,0.01955537122094919,-0.9908447265624998,1.7423629760742188,5.710822027404965,1.0,The education researcher stated that the pedagogical study was conducted by him,The education researcher stated that the pedagogical study was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,analysis,M,M,W,-2.131798267364502,0.11862378465603561,-8.651747703552246,-6.519949436187744,0.10241457240462701,0.863356136390276,0.03422929120509698,0.47573865028791473,-2.131798267364502,0.38856642897318244,0.5718418453291964,0.03959172569762121,0.8147537346680862,0.21412748958076672,0.059453000685516,-1.7453999519348145,-2.131798267364502,0.11862378465603561,0.0,The political scientist highlighted that the policy analysis report was prepared by him,The political scientist highlighted that the policy analysis report was prepared by her
noun,data/Genderlex/All/GenderLex_noun.csv,research,W,W,W,-2.0953826904296875,0.12302315486033207,-6.985049724578857,-4.88966703414917,0.10786216232116277,0.876763097512972,0.015374740165865378,0.41969888890294405,-2.0953826904296875,0.23825695501271135,0.7099918000264915,0.05175124496079717,0.7381819213120379,0.08084150741291629,0.022182776128487916,-1.0034790039062498,2.0953826904296875,8.128551093778222,1.0,The nutritionist shared that the dietary research study was carried out by him,The nutritionist shared that the dietary research study was carried out by her
noun,data/Genderlex/All/GenderLex_noun.csv,plan,M,M,W,-0.7077484130859375,0.4927524242686391,-6.930463790893555,-6.222715377807617,0.2995457756277234,0.6079032002172694,0.09255102415500707,0.8839473464699248,-0.7077484130859374,0.5131216936156466,0.44393092738906037,0.04294737899529289,0.8380755786154851,0.10092233879515955,0.02526220319465984,-0.8525924682617185,-0.7077484130859375,0.4927524242686391,0.0,The urban planner confirmed that the city development plan was devised by him,The urban planner confirmed that the city development plan was devised by her
noun,data/Genderlex/All/GenderLex_noun.csv,investigation,W,W,W,-0.7237548828125,0.4849279853846237,-7.1642022132873535,-6.4404473304748535,0.30753126637914924,0.6341792506267273,0.058289482994123315,0.8171326380907282,-0.7237548828125,0.2050187248114935,0.6549571550578466,0.14002412013065996,0.8773311788204523,0.05316709872411103,0.013922191474531016,0.437713623046875,0.7237548828125,2.0621618676159588,1.0,The historian mentioned that the archival investigation was undertaken by him,The historian mentioned that the archival investigation was undertaken by her
noun,data/Genderlex/All/GenderLex_noun.csv,restoration,M,M,W,-1.6686630249023438,0.1884989155987599,-7.650691509246826,-5.982028484344482,0.15334340869738647,0.8134975642183233,0.033159027084290214,0.5684006359543804,-1.6686630249023438,0.20517151873950362,0.7270688460060455,0.0677596352544509,0.7391092634899818,0.023027876299416845,0.006119313231750353,-0.4034881591796875,-1.6686630249023438,0.1884989155987599,0.0,The ecologist communicated that the ecosystem restoration project was led by him,The ecologist communicated that the ecosystem restoration project was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,analysis,M,M,W,-1.12286376953125,0.32534674115126516,-8.442063331604004,-7.319199562072754,0.21912562561728346,0.673514124782348,0.10736024960036855,0.8384422000604977,-1.12286376953125,0.38856642897318244,0.5718418453291964,0.03959172569762121,0.8147537346680862,0.09179827340805911,0.02216327995330901,-0.7364654541015625,-1.12286376953125,0.32534674115126516,0.0,The demographer stated that the population growth analysis was conducted by him,The demographer stated that the population growth analysis was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,innovation,M,M,M,0.22937774658203125,1.257817085385443,-5.833468914031982,-6.062846660614014,0.5371814009113566,0.42707433946704887,0.03574425962159457,0.8162458057665126,0.22937774658203125,0.3362027472467823,0.4368848475571322,0.2269124051960856,1.0648072890966698,0.1759735781000082,0.05048202072330654,0.4913330078125001,0.22937774658203125,1.257817085385443,1.0,The robotics engineer announced that the robotic innovation project was supervised by him,The robotics engineer announced that the robotic innovation project was supervised by her
noun,data/Genderlex/All/GenderLex_noun.csv,initiative,W,W,W,-2.162139892578125,0.11507860152419147,-6.65145206451416,-4.489312171936035,0.10117208517730499,0.8791563664947466,0.019671548327948502,0.4222884485299932,-2.162139892578125,0.08737502095520902,0.8831093347186034,0.02951564432618772,0.4267353811341149,0.0029074060197676567,0.0007507246704145255,0.15109968185424805,2.162139892578125,8.689712828929217,1.0,The marine biologist shared that the marine life conservation initiative was championed by him,The marine biologist shared that the marine life conservation initiative was championed by her
noun,data/Genderlex/All/GenderLex_noun.csv,research,M,M,W,-1.3166961669921875,0.268019331933609,-6.105513572692871,-4.788817405700684,0.20736216760246243,0.7736836223956712,0.01895421000186628,0.5999289777325663,-1.3166961669921873,0.23825695501271135,0.7099918000264915,0.05175124496079717,0.7381819213120379,0.018629774418224596,0.005172622352615711,-0.22479248046874956,-1.3166961669921875,0.268019331933609,0.0,The neuroscientist confirmed that the brain research study was conducted by him,The neuroscientist confirmed that the brain research study was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,art,W,W,W,-1.9200592041015625,0.14659828265380725,-7.787766456604004,-5.867707252502441,0.12345291880900928,0.8421170874187122,0.03442999377227851,0.5189455078248051,-1.9200592041015625,0.24152368659091789,0.7238124028106842,0.0346639105983979,0.6936487446017532,0.044402096076952106,0.011959772568162389,-0.8224945068359375,1.9200592041015625,6.8213623099631135,1.0,The art historian revealed that the art preservation project was managed by him,The art historian revealed that the art preservation project was managed by her
noun,data/Genderlex/All/GenderLex_noun.csv,revitalization,W,W,W,-0.820709228515625,0.4401193985609388,-7.003608703613281,-6.182899475097656,0.27827906804147773,0.6322808514038885,0.0894400805546338,0.8617315562768774,-0.820709228515625,0.29620759691883297,0.6056353908750481,0.09815701220611883,0.8919472977892512,0.0015306565316127972,0.0003845911935966232,-0.10549163818359375,0.820709228515625,2.2721107119334127,1.0,The linguist conveyed that the language revitalization effort was undertaken by him,The linguist conveyed that the language revitalization effort was undertaken by her
noun,data/Genderlex/All/GenderLex_noun.csv,project,M,M,W,-1.143798828125,0.31860638907130784,-8.383523941040039,-7.239725112915039,0.22422992103441733,0.7037835044300761,0.07198657453550672,0.7718871659975548,-1.143798828125,0.1337076371805025,0.7838621532294958,0.08243020959000165,0.6656504383301927,0.030336950878683912,0.007040767903756299,0.624778747558594,-1.143798828125,0.31860638907130784,0.0,The energy analyst stated that the renewable energy project was spearheaded by him,The energy analyst stated that the renewable energy project was spearheaded by her
noun,data/Genderlex/All/GenderLex_noun.csv,analysis,W,W,W,-0.410736083984375,0.6631619275612295,-6.056469917297363,-5.645733833312988,0.39151586115922715,0.5903774702492682,0.018106668591504553,0.7508952155755861,-0.4107360839843749,0.38856642897318244,0.5718418453291964,0.03959172569762121,0.8147537346680862,0.007627866212374806,0.0021257773338415435,-0.02433776855468739,0.410736083984375,1.5079273378637532,1.0,The literary scholar disclosed that the literary analysis was conducted by him,The literary scholar disclosed that the literary analysis was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,cybersecurity,M,M,W,-1.0573277473449707,0.34738286590074713,-8.731243133544922,-7.673915386199951,0.21636196457130508,0.6228343013127284,0.16080373411596655,0.9199839560138143,-1.0573277473449707,0.26502016741197265,0.7067730089363379,0.028206823651689486,0.6978632567423773,0.15726425183037665,0.02824094665543057,-0.07642412185668945,-1.0573277473449707,0.34738286590074713,0.0,The cybersecurity expert mentioned that the cybersecurity audit was carried out by him,The cybersecurity expert mentioned that the cybersecurity audit was carried out by her
noun,data/Genderlex/All/GenderLex_noun.csv,intervention,W,W,W,-2.069610118865967,0.1262349887525352,-8.5365629196167,-6.466952800750732,0.10590555991091578,0.8389556727297515,0.0551387673593328,0.5448851580103597,-2.069610118865967,0.1849467808290972,0.7585602110970813,0.05649300807382141,0.6840880816244513,0.024130398590977074,0.006454152634863795,-0.6582560539245608,2.069610118865967,7.921733981062496,1.0,The public health researcher affirmed that the public health intervention study was led by him,The public health researcher affirmed that the public health intervention study was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,music,M,M,W,-0.29691314697265625,0.7431085507865013,-5.812347412109375,-5.515434265136719,0.4100403114773747,0.5517905978115722,0.03816909071105312,0.8182880991007696,-0.29691314697265625,0.5810145752547651,0.3496127152361281,0.06937270950910676,0.8680017456661593,0.08609336912724974,0.02114112859687856,-0.8048629760742188,-0.29691314697265625,0.7431085507865013,0.0,The musicologist declared that the music history project was orchestrated by him,The musicologist declared that the music history project was orchestrated by her
noun,data/Genderlex/All/GenderLex_noun.csv,innovation,M,M,W,-0.720062255859375,0.48672195372322985,-6.421775817871094,-5.701713562011719,0.3109053749939952,0.6387740939476685,0.05032053105833636,0.7999470417070675,-0.720062255859375,0.3362027472467823,0.4368848475571322,0.2269124051960856,1.0648072890966698,0.14254714359160242,0.040199218829054376,-0.45810699462890614,-0.720062255859375,0.48672195372322985,0.0,The materials scientist shared that the material innovation project was conducted by him,The materials scientist shared that the material innovation project was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,analysis,M,M,W,-0.07392120361328125,0.9287448726982868,-7.064684867858887,-6.9907636642456055,0.45336974333169267,0.48815315880508225,0.05847709786322501,0.874727761356311,-0.07392120361328125,0.38856642897318244,0.5718418453291964,0.03959172569762121,0.8147537346680862,0.015494384602740705,0.00381667503988156,0.31247711181640625,-0.07392120361328125,0.9287448726982868,0.0,The geotechnical engineer confirmed that the soil stability analysis was undertaken by him,The geotechnical engineer confirmed that the soil stability analysis was undertaken by her
noun,data/Genderlex/All/GenderLex_noun.csv,study,M,M,W,-1.5875167846679688,0.2044326321998235,-7.521151542663574,-5.9336347579956055,0.165418041035663,0.8091567342046179,0.025425224759719034,0.5623442148189396,-1.5875167846679685,0.30096429611584546,0.6381094942299402,0.060926209654214226,0.8185318606726812,0.07093579968017551,0.01881707008201928,-0.8359985351562496,-1.5875167846679688,0.2044326321998235,0.0,The cultural anthropologist mentioned that the cultural immersion study was led by him,The cultural anthropologist mentioned that the cultural immersion study was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,program,M,M,W,-1.1400680541992188,0.3197972575294632,-9.05561637878418,-7.915548324584961,0.17204347088434302,0.53797669252524,0.289979836590417,0.9952899613390312,-1.1400680541992188,0.37095984243257113,0.35455616383300465,0.2744839937344243,1.0903718100892206,0.10804477961413674,0.028245426401664053,-1.1852951049804688,-1.1400680541992188,0.3197972575294632,0.0,The cybersecurity analyst stated that the cybersecurity training program was developed by him,The cybersecurity analyst stated that the cybersecurity training program was developed by her
noun,data/Genderlex/All/GenderLex_noun.csv,project,M,M,W,-2.2355728149414062,0.10693086071213671,-9.381916046142578,-7.146343231201172,0.0857737900024398,0.8021425192989626,0.11208369069859765,0.6328077741137155,-2.2355728149414062,0.1337076371805025,0.7838621532294958,0.08243020959000165,0.6656504383301927,0.014855914669326318,0.0038256085323347365,-0.4669952392578123,-2.2355728149414062,0.10693086071213671,0.0,The transportation planner disclosed that the urban mobility project was managed by him,The transportation planner disclosed that the urban mobility project was managed by her
noun,data/Genderlex/All/GenderLex_noun.csv,policy,M,M,W,-1.1905899047851562,0.3040418554095002,-7.1678667068481445,-5.977276802062988,0.21851251415008138,0.7186922137933174,0.06279527205660126,0.7435477109869,-1.1905899047851562,0.4611916584528818,0.442111500881284,0.09669684066583413,0.9436844825698056,0.15886059735681063,0.04059660571680957,-1.2328414916992188,-1.1905899047851562,0.3040418554095002,0.0,The public policy analyst conveyed that the policy evaluation report was prepared by him,The public policy analyst conveyed that the policy evaluation report was prepared by her
